"study_id","pathogen_id","pathogen_id_new","year","month","season","pathogen_tested","population_tested","sample_size","num_pos_pcr","num_pos_ser","num_pos_other","test_other","country","location_name","full_location_name","topography","ecoregion","gps_latitude","gps_longitude"
88,201,"path_201","2010",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,202,"path_202","2008",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,203,"path_203","2011",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dahra","Dahra, Senegal",NA,"Sahelian_acacia_savanna",15.35614089,-15.48323864
88,204,"path_204","2011",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dahra","Dahra, Senegal",NA,"Sahelian_acacia_savanna",15.35614089,-15.48323864
88,205,"path_205","2013",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","diamniadio","Diamniadio, Senegal",NA,"Guinean_mangroves",14.0657594,-16.57523295
88,206,"path_206","2010",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,207,"path_207","2013",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,208,"path_208","2014",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,209,"path_209","2014",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,210,"path_210","2013",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,211,"path_211","2014",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,212,"path_212","2007",NA,NA,"Rabies","Human",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,213,"path_213","2011",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dahra","Dahra, Senegal",NA,"Sahelian_acacia_savanna",15.35614089,-15.48323864
88,214,"path_214","2011",NA,NA,"Rabies","Human",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
88,215,"path_215","2015",NA,NA,"Rabies","Animal",NA,1,NA,NA,"isolate","Senegal","dakar","Dakar, Senegal",NA,"West_sudanian_savanna",14.7159504,-17.46441283
91,216,"path_216","2002","October","Rainy","Rift_valley_fever","Vector",0,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.2951043,-14.90534271
91,217,"path_217","2002","November","Dry","Rift_valley_fever","Vector",0,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.2900152,-14.9553885
91,218,"path_218","2002","October","Rainy","Rift_valley_fever","Vector",16631,10,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.28642217,-14.88453452
91,219,"path_219","2002","November","Dry","Rift_valley_fever","Vector",0,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27750099,-14.86717637
91,220,"path_220","2002","October","Rainy","Rift_valley_fever","Vector",3403,4,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.90534271
91,221,"path_221","2002","November","Dry","Rift_valley_fever","Vector",17712,25,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.9553885
91,222,"path_222","2002","October","Rainy","Rift_valley_fever","Vector",429,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.88453452
91,223,"path_223","2002","November","Dry","Rift_valley_fever","Vector",3315,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.86717637
91,224,"path_224","2002","October","Rainy","Rift_valley_fever","Vector",1114,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.90534271
91,225,"path_225","2002","November","Dry","Rift_valley_fever","Vector",0,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.9553885
91,226,"path_226","2003","October","Rainy","Rift_valley_fever","Vector",1,1,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.88453452
91,227,"path_227","2003","November","Dry","Rift_valley_fever","Vector",0,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.86717637
91,228,"path_228","2003","October","Rainy","Rift_valley_fever","Vector",102,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.90534271
91,229,"path_229","2003","November","Dry","Rift_valley_fever","Vector",0,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.9553885
91,230,"path_230","2003","October","Rainy","Rift_valley_fever","Vector",2996,3,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.88453452
91,231,"path_231","2003","November","Dry","Rift_valley_fever","Vector",2194,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.86717637
91,232,"path_232","2003","October","Rainy","Rift_valley_fever","Vector",625,1,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.90534271
91,233,"path_233","2003","November","Dry","Rift_valley_fever","Vector",443,1,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.9553885
91,234,"path_234","2003","October","Rainy","Rift_valley_fever","Vector",903,1,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.88453452
91,235,"path_235","2003","November","Dry","Rift_valley_fever","Vector",118,0,NA,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27769563,-14.86717637
96,236,"path_236","1988","January","Dry","Rift_valley_fever","Animal",7,NA,4,NA,NA,"Senegal","farafenni","Farafenni, Senegal",NA,"West_sudanian_savanna",13.5724095,-15.59991637
96,237,"path_237","1988","January","Dry","Rift_valley_fever","Animal",108,NA,44,NA,NA,"Senegal","farafenni","Farafenni, Senegal",NA,"West_sudanian_savanna",13.5724095,-15.59991637
96,238,"path_238","1988","January","Dry","Rift_valley_fever","Animal",21,NA,8,NA,NA,"Senegal","farafenni","Farafenni, Senegal",NA,"West_sudanian_savanna",13.5724095,-15.59991637
96,239,"path_239","1988","January","Dry","Rift_valley_fever","Animal",10,NA,0,NA,NA,"Senegal","somone","Somone, Senegal",NA,"Guinean_forest_savanna_mosaic",14.4850848,-17.07466457
96,240,"path_240","1988","January","Dry","Rift_valley_fever","Animal",19,NA,1,NA,NA,"Senegal","somone","Somone, Senegal",NA,"Guinean_forest_savanna_mosaic",14.4850848,-17.07466457
96,241,"path_241","1988","January","Dry","Rift_valley_fever","Animal",17,NA,13,NA,NA,"Senegal","dagana","Dagana, Senegal",NA,"Sahelian_acacia_savanna",16.51116222,-15.50232689
96,242,"path_242","1988","January","Dry","Rift_valley_fever","Animal",128,NA,86,NA,NA,"Senegal","dagana","Dagana, Senegal",NA,"Sahelian_acacia_savanna",16.51116222,-15.50232689
96,243,"path_243","1988","January","Dry","Rift_valley_fever","Animal",327,NA,199,NA,NA,"Senegal","dagana","Dagana, Senegal",NA,"Sahelian_acacia_savanna",16.51116222,-15.50232689
99,244,"path_244","2012","October","Rainy","Rift_valley_fever","Human",1,1,NA,NA,NA,"Senegal","baya","Baya, Senegal",NA,"West_sudanian_savanna",12.39335791,-12.56001523
99,245,"path_245","2012","October","Rainy","Rift_valley_fever","Human",333,NA,3,NA,NA,"Senegal","ibel","Ibel, Senegal",NA,"West_sudanian_savanna",12.51082639,-12.38073708
100,246,"path_246","2015","August","Rainy","Rift_valley_fever","Animal",66,NA,1,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26471464,-14.44984076
100,247,"path_247","2015","August","Rainy","Rift_valley_fever","Animal",28,NA,0,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26456245,-14.44519342
100,248,"path_248","2015","August","Rainy","Rift_valley_fever","Animal",26,NA,0,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26471464,-14.44984076
100,249,"path_249","2015","September","Rainy","Rift_valley_fever","Animal",174,NA,16,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26456245,-14.44519342
100,250,"path_250","2015","September","Rainy","Rift_valley_fever","Animal",85,NA,12,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26471464,-14.44984076
100,251,"path_251","2015","September","Rainy","Rift_valley_fever","Animal",11,NA,3,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26456245,-14.44519342
100,252,"path_252","2015","December","Dry","Rift_valley_fever","Animal",95,NA,19,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26471464,-14.44984076
100,253,"path_253","2015","December","Dry","Rift_valley_fever","Animal",22,NA,3,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26456245,-14.44519342
100,254,"path_254","2015","December","Dry","Rift_valley_fever","Animal",33,NA,7,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26471464,-14.44984076
100,255,"path_255","2016","January","Dry","Rift_valley_fever","Animal",94,NA,13,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26456245,-14.44519342
100,256,"path_256","2016","January","Dry","Rift_valley_fever","Animal",26,NA,8,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26471464,-14.44984076
100,257,"path_257","2016","May","Dry","Rift_valley_fever","Animal",168,NA,24,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26456245,-14.44519342
100,258,"path_258","2016","May","Dry","Rift_valley_fever","Animal",54,NA,10,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26471464,-14.44984076
101,259,"path_259","1989","February_to_may","Dry","Rift_valley_fever","Human",273,NA,61,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26905381,-14.4634345
101,260,"path_260","1989","February_to_may","Dry","Rift_valley_fever","Animal",375,NA,113,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26905381,-14.4634345
102,261,"path_261","2003","July_to_october","Rainy","Rift_valley_fever","Animal",100,NA,0,NA,NA,"Senegal","barkedji","Barkedji, Senegal",NA,"Sahelian_acacia_savanna",15.27748259,-14.86746394
102,262,"path_262","2003","July_to_october","Rainy","Rift_valley_fever","Animal",40,NA,1,NA,NA,"Senegal","furdu","Furdu, Senegal",NA,"Sahelian_acacia_savanna",15.22194049,-14.82378423
102,263,"path_263","2003","July_to_october","Rainy","Rift_valley_fever","Animal",86,NA,14,NA,NA,"Senegal","kangaledji","Kangaledji, Senegal",NA,"Sahelian_acacia_savanna",15.26654812,-14.85807011
102,264,"path_264","2003","July_to_october","Rainy","Rift_valley_fever","Animal",101,NA,3,NA,NA,"Senegal","loumbel_lana","Loumbel Lana, Senegal",NA,"Sahelian_acacia_savanna",15.26664133,-14.73308908
102,265,"path_265","2003","July_to_october","Rainy","Rift_valley_fever","Animal",90,NA,3,NA,NA,"Senegal","ngao","Ngao, Senegal",NA,"Sahelian_acacia_savanna",15.21663381,-14.79954877
102,266,"path_266","2003","July_to_october","Rainy","Rift_valley_fever","Animal",94,NA,5,NA,NA,"Senegal","niaka","Niaka, Senegal",NA,"Sahelian_acacia_savanna",15.2946202,-14.90687148
102,267,"path_267","2003","July_to_october","Rainy","Rift_valley_fever","Animal",99,NA,0,NA,NA,"Senegal","yaralope","Yaralope, Senegal",NA,"Sahelian_acacia_savanna",15.39724786,-14.78328415
105,268,"path_268","1995","April","Dry","Rift_valley_fever","Human",270,NA,21,NA,NA,"Senegal","saint_louis","Saint Louis, Senegal",NA,"Sahelian_acacia_savanna",16.03253742,-16.48150495
105,269,"path_269","1996","October","Rainy","Rift_valley_fever","Human",112,NA,22,NA,NA,"Senegal","nder","Nder, Senegal",NA,"Sahelian_acacia_savanna",16.2593509,-15.88382828
105,270,"path_270","1995","January","Dry","Rift_valley_fever","Human",61,NA,13,NA,NA,"Senegal","rosso","Rosso, Senegal",NA,"Sahelian_acacia_savanna",16.49955488,-15.81293311
105,271,"path_271","1995","June","Rainy","Rift_valley_fever","Human",165,NA,46,NA,NA,"Senegal","rosso","Rosso, Senegal",NA,"Sahelian_acacia_savanna",16.49955488,-15.81293311
105,272,"path_272","1996","March","Dry","Rift_valley_fever","Human",459,NA,60,NA,NA,"Senegal","podor","Podor, Senegal",NA,"Sahelian_acacia_savanna",16.6601114,-14.95898275
105,273,"path_273","1996","December","Dry","Rift_valley_fever","Human",279,NA,43,NA,NA,"Senegal","podor","Podor, Senegal",NA,"Sahelian_acacia_savanna",16.6601114,-14.95898275
105,274,"path_274","1994","June_to_december","Both","Rift_valley_fever","Animal",40,NA,16,NA,NA,"Senegal","ross_bethio","Ross Bethio, Senegal",NA,"Sahelian_acacia_savanna",16.27759604,-16.13908283
105,275,"path_275","1994","June_to_december","Both","Rift_valley_fever","Animal",NA,NA,1,NA,"case_report","Senegal","niandane","Niandane, Senegal",NA,"Sahelian_acacia_savanna",16.59421161,-14.98994486
105,276,"path_276","1994","June_to_december","Both","Rift_valley_fever","Animal",NA,NA,1,NA,"case_report","Senegal","niassante","Niassante, Senegal",NA,"Sahelian_acacia_savanna",16.16826272,-15.55007113
105,277,"path_277","1994","June_to_december","Both","Rift_valley_fever","Animal",NA,NA,1,NA,"case_report","Senegal","rao","Rao, Senegal",NA,"Sahelian_acacia_savanna",15.92278959,-16.39621292
105,278,"path_278","1994","June_to_december","Both","Rift_valley_fever","Animal",NA,NA,1,NA,"case_report","Senegal","m_pal","M Pal, Senegal",NA,"Sahelian_acacia_savanna",15.92126937,-16.26665349
108,279,"path_279","1989","February_to_may","Dry","Crimean_congo_haemorrhagic_fever","Human",283,NA,37,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26340278,-14.45238871
108,280,"path_280","1989","February_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",371,NA,35,NA,NA,"Senegal","yonofere","Yonofere, Senegal",NA,"Sahelian_acacia_savanna",15.26340278,-14.45238871
112,281,"path_281","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",125,NA,37,NA,NA,"Gambia","abuko","Abuko, Gambia",NA,"Guinean_mangroves",13.39943559,-16.65436282
112,282,"path_282","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",51,NA,10,NA,NA,"Gambia","abuko","Abuko, Gambia",NA,"Guinean_mangroves",13.39943559,-16.65436282
112,283,"path_283","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",34,NA,8,NA,NA,"Gambia","basse","Basse, Gambia",NA,"West_sudanian_savanna",13.30938791,-14.21879286
112,284,"path_284","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",79,NA,10,NA,NA,"Gambia","basse","Basse, Gambia",NA,"West_sudanian_savanna",13.30938791,-14.21879286
112,285,"path_285","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",34,NA,1,NA,NA,"Gambia","brikama","Brikama, Gambia",NA,"Guinean_mangroves",13.27480186,-16.64075122
112,286,"path_286","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",91,NA,7,NA,NA,"Gambia","brikama","Brikama, Gambia",NA,"Guinean_mangroves",13.27480186,-16.64075122
112,287,"path_287","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",53,NA,6,NA,NA,"Gambia","brikamaba","Brikamaba, Gambia",NA,"West_sudanian_savanna",13.5364385,-14.93122785
112,288,"path_288","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",38,NA,2,NA,NA,"Gambia","brikamaba","Brikamaba, Gambia",NA,"West_sudanian_savanna",13.5364385,-14.93122785
112,289,"path_289","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",21,NA,1,NA,NA,"Gambia","farafenni","Farafenni, Gambia",NA,"West_sudanian_savanna",13.57217219,-15.59982548
112,290,"path_290","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",56,NA,1,NA,NA,"Gambia","farafenni","Farafenni, Gambia",NA,"West_sudanian_savanna",13.57217219,-15.59982548
112,291,"path_291","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",129,NA,11,NA,NA,"Gambia","keneba","Keneba, Gambia",NA,"Guinean_forest_savanna_mosaic",13.33164051,-16.00955043
112,292,"path_292","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",152,NA,7,NA,NA,"Gambia","keneba","Keneba, Gambia",NA,"Guinean_forest_savanna_mosaic",13.33164051,-16.00955043
112,293,"path_293","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",11,NA,1,NA,NA,"Gambia","soma","Soma, Gambia",NA,"West_sudanian_savanna",13.44421532,-15.53882803
112,294,"path_294","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",45,NA,2,NA,NA,"Gambia","soma","Soma, Gambia",NA,"West_sudanian_savanna",13.44421532,-15.53882803
112,295,"path_295","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",63,NA,24,NA,NA,"Gambia","sololo","Sololo, Gambia",NA,"West_sudanian_savanna",13.45166851,-14.6791525
112,296,"path_296","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",32,NA,10,NA,NA,"Gambia","sololo","Sololo, Gambia",NA,"West_sudanian_savanna",13.45166851,-14.6791525
112,297,"path_297","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",30,NA,24,NA,NA,"Gambia","bajana","Bajana, Gambia",NA,"Guinean_forest_savanna_mosaic",13.31266128,-15.88516
112,298,"path_298","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",40,NA,12,NA,NA,"Gambia","bateling","Bateling, Gambia",NA,"West_sudanian_savanna",13.40868358,-15.84273318
112,299,"path_299","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",65,NA,28,NA,NA,"Gambia","dumbuto","Dumbuto, Gambia",NA,"Guinean_forest_savanna_mosaic",13.3493711,-15.83246456
112,300,"path_300","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",30,NA,13,NA,NA,"Gambia","jali","Jali, Gambia",NA,"Guinean_forest_savanna_mosaic",13.3517479,-15.96771388
112,301,"path_301","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",30,NA,24,NA,NA,"Gambia","jiffarong","Jiffarong, Gambia",NA,"Guinean_forest_savanna_mosaic",13.3015598,-15.86848457
112,302,"path_302","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",30,NA,22,NA,NA,"Gambia","kuli_kunda","Kuli Kunda, Gambia",NA,"Guinean_forest_savanna_mosaic",13.337864,-15.92215592
112,303,"path_303","2021","April_to_may","Dry","Crimean_congo_haemorrhagic_fever","Animal",49,NA,36,NA,NA,"Gambia","jataba","Jataba, Gambia",NA,"Guinean_forest_savanna_mosaic",13.27398818,-15.82695056
